VKGroup_1;VkGroup_2;Quantity;vk1_custom_id;vk2_custom_id
26127512;29559271;38;283;388
23482909;25153764;20;206;249
37470251;48587079;22;671;911
31963425;32194285;38;489;502
24098496;12818778;20;227;128
15548215;4325149;29;140;82
24098496;36959676;37;227;659
43281341;60098643;26;815;1084
27895931;35145657;23;330;604
29534144;42496831;50;386;793
1672730;15548215;26;69;140
63731512;109198561;34;1119;1384
78019879;58737741;46;1238;1066
25205856;85934227;36;251;1273
34305040;44759043;26;568;835
39321576;51254145;24;714;958
17655824;36147615;39;150;639
40202469;17064412;37;735;146
30666517;46252034;22;437;868
3551694;7588671;24;79;98
29246653;41041067;34;373;759
36775802;37008294;20;654;660
25817269;38462835;20;275;695
25421850;30179770;25;259;414
28950133;30022666;67;363;408
32194285;48540538;21;502;910
26970810;27725748;27;310;325
24098496;53782768;53;227;989
53824275;63731512;22;990;1119
32943546;63731512;61;519;1119
63731512;34116496;28;1119;556
34305040;38683579;29;568;699
28587219;31805219;28;351;482
29534144;23553134;69;386;210
38489;58737741;25;35;1066
28905875;30602036;20;361;433
37119411;80512191;23;665;1253
30525261;31752409;21;426;478
26750264;32509740;37;306;512
31480508;31969346;76;470;490
37119411;51890028;22;665;968
24098496;32041317;105;227;494
36507793;41437811;25;648;767
30602036;56106344;30;433;1027
1672730;50348171;30;69;942
29559271;31319658;25;388;465
16466790;25232578;20;143;253
24098496;28587219;32;227;351
40202469;73944353;53;735;1205
25557243;74404187;43;266;1208
31480508;46172262;37;470;867
45938293;34274053;22;861;565
24396213;32194285;21;235;502
25336774;39500620;20;256;721
24098496;24864761;32;227;243
35486195;45938293;20;618;861
30559917;45938293;29;431;861
31976785;33769500;33;491;547
27121021;28981879;23;316;364
108468;37119411;76;41;665
25153764;42496831;29;249;793
31976785;51126445;22;491;953
932;131489096;21;8;1452
25205856;33538623;54;251;541
30022666;70409438;29;408;1180
25205856;41774259;49;251;775
28950133;31969346;25;363;490
14897324;16945011;20;136;145
34215577;25336774;25;562;256
23553134;36147615;23;210;639
24098496;55404958;21;227;1019
69589815;54277047;31;1171;998
30210603;89577971;25;415;1294
24098496;23316757;20;227;199
37119411;91989663;36;665;1309
42968101;78019879;36;810;1238
29302425;32041317;68;375;494
14897324;63731512;25;136;1119
22522055;37008294;21;175;660
29534144;41814056;30;386;780
37119411;54295855;65;665;999
30975621;34168005;21;449;559
932;76477496;29;8;1222
33874468;35486626;24;550;620
9471321;63731512;23;108;1119
25153764;31513532;22;249;471
24565142;41053835;28;238;760
28950133;25117353;40;363;247
24098496;38462835;57;227;695
29559271;26750264;26;388;306
31480508;28261334;38;470;343
37495032;49866476;50;672;931
59592700;38664418;32;1080;698
63731512;4569;21;1119;22
30525261;38683579;50;426;699
25205856;25752703;45;251;272
30022666;31057217;38;408;457
23611958;31545597;22;213;473
22798006;11982368;39;182;120
34274053;44759043;30;565;835
78019879;58425455;95;1238;1058
29534144;26841281;21;386;308
69275738;36507793;24;1165;648
37119411;125004421;35;665;1431
32041317;46521427;25;494;872
57846937;31969346;26;1046;490
28981879;30559917;25;364;431
31976785;25153764;30;491;249
22798006;37684434;34;182;675
78019879;85330;34;1238;40
31513532;31545597;22;471;473
932;9828339;21;8;110
31513532;33489538;20;471;540
25557243;63731512;35;266;1119
25205856;40923474;32;251;756
73476;28122932;20;39;337
54530371;179664673;27;1003;1542
932;23553134;58;8;210
25336774;46252034;21;256;868
31935454;76982440;36;488;1228
31976785;31969346;53;491;490
38683579;37008294;25;699;660
29302425;63442801;22;375;1116
33393308;932;24;537;8
32194285;37684434;34;502;675
40202469;38489;254;735;35
37119411;37633522;24;665;674
1711;87153802;20;15;1277
65652356;38664418;37;1135;698
24098496;25557243;34;227;266
27532326;29559271;30;322;388
31805219;31963425;32;482;489
78019879;26112272;50;1238;282
1711;31935454;29;15;488
22798006;58737741;35;182;1066
63731512;77988045;30;1119;1236
1711;36164349;22;15;640
25205856;29461256;24;251;384
24421364;34274053;34;236;565
28950133;29559271;73;363;388
932;186208863;20;8;1548
37119411;46172262;38;665;867
78019879;92337511;40;1238;1312
40202469;31963425;36;735;489
40167434;26217154;21;733;286
26858816;48868052;21;309;914
60114472;79138567;23;1085;1248
29559271;39500620;20;388;721
78019879;26587681;25;1238;299
32194285;25232578;21;502;253
31920990;42109398;24;487;789
12648877;33489538;21;125;540
54566161;76982440;25;1004;1228
24098496;37160097;22;227;666
68995594;32943546;21;1162;519
27932995;33393308;20;333;537
31976785;34300760;21;491;567
25557243;31976785;24;266;491
25205856;41525215;23;251;770
25346844;34116496;27;257;556
29534144;91989663;25;386;1309
25346844;47679753;31;257;896
23148107;57846937;34;189;1046
25205856;39538039;20;251;722
15755094;29518065;25;141;385
25557243;76982440;27;266;1228
40427933;118857930;46;741;1414
32041317;55326998;39;494;1017
37119411;60114472;41;665;1085
22798006;20845272;34;182;170
19542789;34384434;22;161;572
24089576;32127188;40;225;496
24098496;70034991;26;227;1176
78019879;34305040;56;1238;568
26284064;49388164;21;289;922
37119411;24098496;30;665;227
25232578;58712172;25;253;1065
25117353;30022666;55;247;408
28587219;28950133;20;351;363
460389;262340;21;58;48
40202469;64987855;36;735;1129
31480508;38818986;49;470;702
39321576;41813928;24;714;778
36166073;42541008;36;641;796
36008740;38683579;22;634;699
32939817;34483558;20;518;576
51126445;78019879;30;953;1238
31480508;34010064;31;470;553
31480508;51189706;34;470;955
34274053;44743077;28;565;834
74404187;76982440;50;1208;1228
1711;62739999;75;15;1111
32127188;35486195;24;496;618
25205856;48210134;30;251;902
26555975;32376169;40;298;508
25189523;34199707;22;250;561
29559271;41890491;30;388;785
34215577;152624627;23;562;1497
66036248;79138567;25;1138;1248
29559271;33120664;20;388;524
29686754;35059398;24;394;597
25205856;31817819;89;251;483
25421850;34215577;21;259;562
51345945;58841246;57;960;1069
34215577;43215063;25;562;814
25205856;27770677;27;251;327
30315369;50409684;41;418;943
22822305;39321576;23;183;714
30022666;182873218;22;408;1545
12382740;29369218;22;123;380
24098496;34384434;46;227;572
32041317;91933860;50;494;1307
29302425;23170931;26;375;191
25205856;49439086;33;251;923
26555975;15548215;70;298;140
29684347;29518065;27;393;385
41437811;40167434;47;767;733
36047336;39009769;20;637;706
25117353;35850939;21;247;630
17655824;19542789;34;150;161
29832607;63731512;33;402;1119
36326284;37119411;34;646;665
25749497;37119411;29;271;665
30022666;31963425;54;408;489
34215577;35294456;49;562;614
33393308;38818986;21;537;702
1711;91050183;24;15;1302
24098496;39450745;23;227;719
12248221;37119411;35;122;665
26555975;40886007;41;298;755
24098496;45023794;28;227;841
50409684;22822305;27;943;183
41053835;42811897;26;760;804
40335272;48210134;20;738;902
50409684;34384434;28;943;572
78019879;41818823;34;1238;781
4325149;34580489;21;82;581
30022666;63442801;29;408;1116
28122932;30022666;24;337;408
78019879;11982368;62;1238;120
25117353;48618580;22;247;912
31480508;38834885;45;470;703
23626127;36147615;28;214;639
25557243;30401645;20;266;423
32194285;35154753;24;502;605
25117353;37684434;23;247;675
48210134;20845272;21;902;170
35349905;41813928;22;615;778
27895931;34274053;41;330;565
36507793;50348171;37;648;942
78423275;33538623;22;1240;541
34215577;35113021;27;562;601
25557243;34274053;33;266;565
31752409;36184135;22;478;642
57846937;20629724;28;1046;168
78019879;24086381;60;1238;224
27725748;38683579;42;325;699
23213239;29905631;20;192;405
932;50348171;35;8;942
36775085;74404187;24;653;1208
29534144;39966877;33;386;728
25205856;45091870;28;251;844
30666517;24086381;26;437;224
25205856;42496831;135;251;793
31969346;74404187;26;490;1208
30210603;54898645;24;415;1009
25346844;56106344;29;257;1027
24098496;36507793;63;227;648
38489;25117353;35;35;247
35349905;63731512;53;615;1119
50409684;33621085;22;943;544
76477496;78019879;25;1222;1238
65652356;227;28;1135;3
94;58939492;37;1;1070
3551694;53006456;29;79;983
25117353;34274053;77;247;565
32194285;34451036;26;502;575
36775085;41814056;38;653;780
29573241;68995594;27;389;1162
24098496;30513532;25;227;425
36184135;27797026;23;642;328
31480508;70228347;23;470;1178
36184135;46252034;24;642;868
23164653;25817269;20;190;275
40167434;49840023;22;733;929
27797026;31976785;39;328;491
78019879;11563048;22;1238;118
24089576;28950133;26;225;363
25205856;31963425;46;251;489
1711;34378493;20;15;571
32127188;34168005;20;496;559
26284064;78423275;23;289;1240
932;211437014;22;8;1572
60114472;36507793;31;1085;648
34215577;32509740;29;562;512
32041317;53845179;39;494;991
29302425;40316705;25;375;736
25205856;23170931;20;251;191
29559271;106084026;27;388;1373
25153764;32041317;25;249;494
932;17379212;91;8;147
31805219;36047336;21;482;637
60114472;78423275;43;1085;1240
49866476;76982440;32;931;1228
78019879;45059353;41;1238;842
24098496;25380626;28;227;258
38683579;39281167;31;699;713
25117353;43879004;20;247;822
29534144;44554509;27;386;831
78019879;44044055;54;1238;826
24864761;25153764;20;243;249
11982368;1672730;27;120;69
24098496;132;21;227;2
38818986;91933860;24;702;1307
1672730;76982440;47;69;1228
58771215;61021640;23;1067;1098
22798006;31513532;42;182;471
38489;27895931;23;35;330
37119411;59336460;25;665;1078
40202469;55387604;21;735;1018
30447908;34168005;21;424;559
29302425;29573241;24;375;389
30022666;41774259;34;408;775
34274053;55155418;24;565;1012
29302425;54683887;21;375;1006
5486;49866476;37;25;931
31976785;87389803;29;491;1279
33393308;147415323;20;537;1486
29302425;25421850;31;375;259
32194285;47696395;23;502;897
211437014;34274053;20;1572;565
24089576;28627911;34;225;352
40427933;34215577;52;741;562
78019879;35145657;21;1238;604
36147615;42811897;20;639;804
25205856;39500620;27;251;721
25817269;29559271;38;275;388
78019879;15365973;24;1238;139
40427933;23553134;55;741;210
30022666;42763042;27;408;801
26750264;39281167;21;306;713
40202469;198885653;45;735;1556
32041317;20629724;38;494;168
25346844;11982368;28;257;120
30022666;42541008;34;408;796
29518065;32127188;32;385;496
60397113;143106820;28;1091;1475
17655824;38744784;23;150;700
68022762;95814230;20;1154;1333
29559271;25153764;41;388;249
29559271;44759043;50;388;835
40427933;15755094;44;741;141
25205856;60441836;21;251;1092
25557243;53845179;23;266;991
63731512;90730773;42;1119;1301
25205856;131489096;46;251;1452
25205856;97902875;23;251;1343
28627911;30022666;38;352;408
120254617;32041317;23;1417;494
37119411;42556983;22;665;797
346191;27725748;26;52;325
34866950;36507793;20;592;648
24098496;36692222;30;227;652
30210603;178600997;23;415;1541
28627911;32127188;42;352;496
30936477;35486195;22;446;618
78019879;25752703;43;1238;272
57354358;64952366;27;1043;1126
51254145;106403873;23;958;1375
87153802;24098496;35;1277;227
11283947;36147615;21;116;639
1177;29684347;21;10;393
28950133;41525215;27;363;770
24098496;68995594;81;227;1162
25817269;30936477;20;275;446
25117353;27532326;23;247;322
36147615;40575907;23;639;747
51345945;24565142;20;960;238
12648877;16945011;25;125;145
27725748;36775085;26;325;653
29534144;35068738;29;386;598
17655824;16466790;32;150;143
40167434;33393308;29;733;537
34215577;4325149;37;562;82
25232578;25346844;24;253;257
25346844;41538339;39;257;771
22798006;24089576;26;182;225
34168005;23684028;22;559;216
33393308;35595350;30;537;622
39009769;42968101;20;706;810
32194285;35486626;29;502;620
78019879;35349905;27;1238;615
36507793;40700944;20;648;751
63731512;114081286;21;1119;1405
34168005;40182105;22;559;734
23213239;42763042;20;192;801
28556858;45938293;22;350;861
31513532;36507793;24;471;648
36166073;11982368;23;641;120
34116496;37008294;44;556;660
32509740;34116496;25;512;556
32041317;33393308;52;494;537
29559271;29832607;27;388;402
36507793;91453124;21;648;1304
34378493;38683579;24;571;699
25117353;39441344;34;247;717
29518065;38683579;47;385;699
40202469;107824202;23;735;1380
24098496;145800770;23;227;1483
20629724;22079806;21;168;173
63731512;83415396;20;1119;1264
5074;27797026;20;24;328
38683579;54295855;37;699;999
78019879;97882810;36;1238;1342
37119411;43369725;23;665;817
11982368;30022666;48;120;408
38683579;64980863;21;699;1128
41437811;41053835;27;767;760
29832607;26750264;21;402;306
26555975;1980;23;298;16
34215577;123695926;27;562;1427
27725748;39321576;27;325;714
38683579;67490365;24;699;1148
7736865;32041317;23;100;494
1711;33769500;40;15;547
29684347;32194285;39;393;502
1269905;19074642;20;63;157
27797026;33393308;32;328;537
41437811;31969346;32;767;490
25205856;52042915;48;251;971
1711;34274053;75;15;565
24086381;33113779;36;224;521
29686754;35349905;20;394;615
4325149;29302425;30;82;375
29534144;91933860;83;386;1307
22798006;41041067;48;182;759
31057217;37119411;24;457;665
3551694;9828994;27;79;111
33874468;68995594;21;550;1162
42968101;31513532;21;810;471
36008740;42092461;22;634;787
30666517;59336460;20;437;1078
38489;7614026;27;35;99
37119411;23684028;40;665;216
15755094;27098092;22;141;315
37119411;45091870;24;665;844
30022666;46252034;46;408;868
32041317;74404187;71;494;1208
932;22798006;28;8;182
30022666;66687279;33;408;1144
4325149;25153764;45;82;249
26750264;90730773;35;306;1301
34215577;41053835;44;562;760
22822305;46252034;21;183;868
40202469;24396213;20;735;235
40167434;34116496;26;733;556
67580761;37119411;28;1150;665
33393308;55155418;35;537;1012
24098496;22798006;52;227;182
27917858;36507793;30;331;648
25205856;43921957;58;251;824
37752959;41813928;27;677;778
40202469;1711;24;735;15
29716377;65464437;27;397;1132
34274053;67490365;32;565;1148
29534144;60511457;31;386;1093
25817269;26970810;23;275;310
1711;53895352;21;15;992
29302425;33704958;27;375;546
38415798;41813928;20;693;778
25346844;26555975;28;257;298
24098496;27532326;34;227;322
32194285;35145657;26;502;604
24098496;25869828;24;227;276
32041317;38415798;29;494;693
23213239;36507793;31;192;648
34215577;44968251;32;562;838
22798006;33080201;29;182;520
30022666;25117353;55;408;247
57876954;76982440;20;1048;1228
11982368;23342771;27;120;200
87153802;35595350;25;1277;622
24136539;31976785;20;228;491
25336774;4325149;22;256;82
30022666;51048597;32;408;951
28950133;33489538;31;363;540
4325149;40886007;23;82;755
25679656;29302425;24;269;375
30022666;38664418;31;408;698
108468;31480508;23;41;470
29832607;37119411;69;402;665
29246653;32509740;27;373;512
25205856;73662138;24;251;1203
34215577;83515968;34;562;1265
1711;31963425;25;15;489
38233726;32194285;28;689;502
25346844;30559917;29;257;431
23213239;29534144;49;192;386
29518065;51189706;20;385;955
33874468;63731512;53;550;1119
24098496;40316705;37;227;736
28362355;32194285;21;344;502
25205856;70493648;30;251;1182
11982368;24263942;20;120;232
40427933;30602036;34;741;433
23626127;35349905;47;214;615
34483558;46252034;23;576;868
15755094;91933860;24;141;1307
72296316;78019879;20;1194;1238
15548215;19008613;29;140;156
29518065;34305040;20;385;568
43369725;60246988;31;817;1087
346191;25117353;34;52;247
32943546;78019879;42;519;1238
37948240;84221627;21;685;1266
20629724;38415798;36;168;693
65960786;29534144;56;1137;386
49962921;78019879;63;934;1238
30748170;48652426;23;440;913
48319873;34274053;24;905;565
24086381;32643806;28;224;514
66036248;132;22;1138;2
44759043;41813928;27;835;778
29559271;35034571;27;388;595
41053835;25421850;22;760;259
31480508;33874468;29;470;550
22741084;25346844;29;178;257
29716377;37119411;21;397;665
40167434;28950133;22;733;363
28261334;31935454;28;343;488
29559271;31935454;53;388;488
40202469;34168005;23;735;559
23553134;35285306;25;210;612
4325149;76982440;87;82;1228
78019879;128254611;21;1238;1443
26555975;20845272;20;298;170
15755094;37495032;24;141;672
36147615;54295855;21;639;999
38818986;74404187;26;702;1208
1672730;3967881;29;69;80
78019879;29832607;21;1238;402
25205856;99107988;34;251;1348
35154753;35486195;21;605;618
27121021;34274053;27;316;565
40202469;198897597;67;735;1557
8814453;54295855;48;103;999
29302425;31057217;31;375;457
29534144;41827660;24;386;782
25346844;32708863;20;257;516
26750264;28587219;23;306;351
30525261;41883468;21;426;783
24098496;29686754;67;227;394
33080201;37911280;23;520;682
1672730;33538623;24;69;541
53845179;63731512;35;991;1119
29246653;63731512;52;373;1119
34274053;36507793;53;565;648
5880263;40167434;20;89;733
25153764;27211409;38;249;318
26555975;77988045;22;298;1236
29534144;179664673;20;386;1542
19542789;34116496;30;161;556
29559271;31057217;23;388;457
2158488;28261334;23;74;343
15755094;41890491;22;141;785
29534144;54566161;32;386;1004
30401645;76982440;21;423;1228
34378493;37119411;36;571;665
25205856;65571243;27;251;1134
29534144;4829;41;386;23
38834885;78019879;29;703;1238
58060828;95985023;27;1051;1334
38489;31480508;43;35;470
30022666;25817269;33;408;275
