id;name;is_main_group;sub_quantity;university_id;MGU_quantity;MIFI_quantity;SECH_quantity;MEI_quantity;MGIMO_quantity;HSE_quantity;PNIPU_quantity;MIREA_quantity;MTUSI_quantity;MAI_quantity;PGNIU_quantity;RUDN_quantity;ITMO_quantity;REU_quantity;MGTU_quantity;MFTI_quantity;open_sub_quantity;university;is_main_group_int
6044351;ФОРТУНА ПЕРМЬ I обьявления объявления конкурсы;f;52;;0;0;0;0;0;0;3;0;0;0;48;0;0;0;0;1;52;;0
27015469;MODNAYA_PERM;f;49;;0;0;0;0;0;0;23;0;0;0;26;0;0;0;0;0;49;;0
58990585;ПОМОГАЛКА | ПЕРМЬ;f;37;;0;0;0;0;0;1;10;0;0;0;26;0;0;0;0;0;37;;0
33291029;Весёлый Социопат;f;96;;9;4;0;4;6;7;11;5;3;6;8;13;3;8;8;1;96;;0
73944353;Фотостудия HISTORY  | Пермь;f;64;;0;0;0;0;0;0;28;0;0;0;35;0;0;0;0;1;64;;0
100735073;Another Architecture;f;61;;16;3;1;1;6;6;4;1;0;8;1;2;0;3;8;1;61;;0
109232148;Математура: книги издательства МЦНМО;f;26;;13;3;0;1;0;1;0;0;1;1;2;0;0;0;2;2;26;;0
29689780;© Art and Life;f;77;;7;0;2;6;3;8;10;1;7;4;7;10;2;2;6;2;77;;0
28256828;Лихие 90-е;f;84;-1;8;1;1;8;1;8;9;3;0;9;8;7;6;5;8;2;84;Не связана;0
174958021;КорСовет - молодым ученым;f;28;-1;9;2;1;0;0;0;2;0;0;2;5;3;0;0;1;3;28;Не связана;0
62580435;Фрустрация;f;49;-1;9;2;5;2;0;3;0;2;1;3;1;8;1;6;6;0;49;Не связана;0
135937265;Черниговская Татьяна Владимировна;f;70;;13;3;2;2;2;2;7;1;2;4;14;5;2;4;4;3;70;;0
33880573;THE DUMP;f;74;;5;2;2;7;1;10;3;2;5;8;7;6;1;2;12;1;74;;0
97902875;еда не еда;f;70;;14;1;5;3;5;13;1;1;0;4;4;4;0;2;10;3;70;;0
99937016;Завтра в Москве |  Афиша Москвы;f;60;;11;3;6;8;2;4;1;2;0;4;0;8;1;2;6;2;60;;0
39764942;Русское искусство. Русская классическая живопись;f;58;;15;4;1;3;4;2;2;0;0;2;10;2;2;2;1;8;58;;0
40368555;Мировая живопись;f;81;;16;4;3;1;13;14;2;2;0;1;7;4;1;4;7;2;81;;0
63899474;Академическая Литература;f;46;;17;1;2;0;3;4;0;2;1;2;5;3;1;0;3;2;46;;0
64497138;Φ ι λ ο σ ο φ ί α;f;93;;21;3;4;2;7;15;4;4;0;3;9;5;3;4;5;4;93;;0
35349905;Другое кино;f;277;;20;9;6;7;31;39;23;8;12;8;36;25;9;13;21;10;277;;0
33965502;«Что? Где? Когда?»;f;46;;12;0;0;1;2;2;2;1;2;4;6;1;5;1;5;2;46;;0
109575676;кокои ты зоголовок;f;56;;14;3;1;0;7;10;1;2;1;1;6;3;2;1;3;1;56;;0
26356004;Поток;f;215;;4;4;0;0;1;2;0;0;0;0;1;0;0;0;0;203;215;;0
89129681;English Speaking Club HSE;f;27;;5;1;0;0;1;15;0;0;0;0;1;0;0;2;0;2;27;;0
66036248;The Vyshka;f;237;;22;1;3;0;8;176;1;1;0;2;1;4;2;3;5;8;237;;0
88139611;THE WALL Magazine;f;36;;7;0;0;0;6;23;0;0;0;0;0;0;0;0;0;0;36;;0
89304991;Фонд Первое Поколение;f;39;;9;0;0;0;4;13;0;0;0;1;0;0;0;0;6;6;39;;0
24518587;Твое любимое кино;f;78;;10;0;2;6;3;6;5;2;0;6;5;9;2;12;8;2;78;;0
34199707;КиноКайф - лучшее из мира кино!;f;183;;10;4;6;7;10;16;18;12;8;13;18;24;5;14;12;6;183;;0
66567433;MedBooks;f;49;;3;1;35;0;0;0;1;0;0;0;0;6;0;0;2;1;49;;0
121816651;Умный Медик;f;33;;2;0;23;0;0;0;0;0;0;0;0;8;0;0;0;0;33;;0
203774082;Ordinatura.org | Отзывы на ординатуру;f;22;;3;0;18;0;0;0;0;0;0;0;0;0;0;0;1;0;22;;0
35285306;Nature | Природа;f;158;;20;5;2;7;5;8;11;5;8;6;16;15;8;12;17;13;158;;0
36050998;Университет без границ;f;23;;17;0;1;0;0;0;0;0;0;0;1;0;0;1;2;1;23;;0
37267849;ИСКУССТВО ГОВОРИТЬ;f;70;;8;1;3;2;2;9;4;1;1;1;13;7;1;9;6;2;70;;0
91453124;Data Science;f;74;;16;4;0;0;0;19;0;1;0;1;0;0;6;2;7;18;74;;0
51696572;Дизайн & Декор;f;78;;1;5;3;3;4;2;13;2;5;4;13;9;3;7;2;2;78;;0
76479892;icanchoose;f;64;;6;1;0;0;4;32;0;0;0;2;2;3;0;5;5;4;64;;0
78004698;Кот Шрёдингера;f;82;;31;5;0;5;3;7;1;1;2;4;4;1;1;2;5;10;82;;0
26517977;Эксперт;f;73;;7;1;0;2;20;16;3;3;0;3;5;3;2;3;4;1;73;;0
91728729;ОБЗОРЫ НА ШАУРМУ В МОСКВЕ И ОБЛАСТИ;f;50;-1;6;3;1;4;4;2;0;3;2;8;0;4;0;2;9;2;50;Не связана;0
132;НИУ ВШЭ;f;56;128;6;0;0;1;1;39;0;0;0;1;0;1;0;2;2;3;56;НИУ ВШЭ (ГУ-ВШЭ);0
34421263;Smart Start / Стажировки и вакансии;f;42;;3;1;0;0;3;20;0;0;1;0;0;2;1;4;4;3;42;;0
69234204;Sociological Reality;f;21;;4;0;0;0;0;16;0;0;0;1;0;0;0;0;0;0;21;;0
17842936;BBC News Russian - Русская служба Би-би-си Ньюз;f;56;;10;1;2;0;10;11;4;0;0;2;4;5;1;1;4;1;56;;0
55155418;VERT DIDER;f;154;;23;7;4;7;5;16;11;3;2;10;18;2;12;3;15;16;154;;0
439;ОБРАЗ ЖИЗНИ|психология,отношения,общество|цитаты;f;102;;10;2;0;4;6;1;18;4;7;3;16;11;3;11;2;4;102;;0
101965347;ITc | сообщество программистов;f;84;;7;5;0;6;0;7;3;5;4;6;7;2;7;3;15;7;84;;0
865727;Иноекино;f;65;;26;3;1;2;2;5;0;2;1;0;4;2;2;3;6;6;65;;0
2980565;Искусство и культура;f;52;;14;4;1;1;4;6;1;0;0;2;5;3;2;3;1;5;52;;0
8830886;Все конкурсы, стипендии, вакансии, егэ 2024;f;109;;26;2;1;1;7;8;5;3;0;8;25;11;2;8;1;1;109;;0
22628997;Немецкий язык - Start Deutsch;f;61;;16;0;2;1;7;9;2;0;0;3;5;4;1;2;5;4;61;;0
26270763;Интересные события в Санкт-Петербурге;f;127;;6;0;0;2;2;7;6;2;1;2;10;4;77;3;0;5;127;;0
35052469;Издательство «Дистопия»;f;39;;8;1;0;0;5;14;0;0;0;1;1;3;0;2;4;0;39;;0
38594501;Берёзка;f;71;;10;3;1;4;3;16;2;4;1;3;5;8;1;5;3;2;71;;0
41813993;Итальянский язык;f;101;;18;3;5;0;11;23;1;0;1;3;7;9;5;9;4;2;101;;0
45432439;Русская смерть;f;105;;14;4;3;5;10;18;1;6;3;7;5;6;4;4;9;6;105;;0
46171629;Департамент культуры города Москвы;f;68;;12;3;5;5;6;9;0;2;0;7;1;7;0;6;3;2;68;;0
52136985;Исследования политических процессов на Востоке;f;62;;16;0;0;0;16;15;1;0;0;4;4;4;0;1;0;1;62;;0
56611080;Книги - скачать, советы, литература;f;52;;13;4;2;1;2;1;3;3;0;5;5;6;1;3;0;3;52;;0
168717779;Системный Блокъ;f;45;;14;1;0;1;3;11;0;0;0;5;2;0;0;3;3;2;45;;0
147845620;VK Музыка;f;125;;12;2;5;7;7;8;12;4;4;10;9;11;7;12;9;6;125;;0
31516466;Это Питер, детка! [Типичный Питер];f;142;;8;5;2;6;2;15;9;2;0;5;10;10;54;8;1;5;142;;0
99954096;Мел;f;87;;22;3;4;3;4;17;1;4;0;1;13;2;4;2;3;4;87;;0
26841281;Сергей Довлатов;f;85;;12;1;4;1;13;15;2;1;0;4;7;7;2;9;3;4;85;;0
30022666;Лепра;f;837;;78;28;28;37;46;83;52;47;42;50;51;73;46;75;66;35;837;;0
37923275;Republic;f;32;;5;0;0;0;7;11;1;0;0;1;2;1;0;2;0;2;32;;0
93005764;Общественная палата РФ;f;21;-1;8;0;0;1;1;2;0;0;0;3;1;4;1;0;0;0;21;Не связана;0
51976666;Generation Brand & Communications;f;26;-1;3;1;0;1;0;8;1;2;2;0;4;2;0;1;0;1;26;Не связана;0
72378974;Мой Компьютер;f;72;;6;5;2;2;0;4;3;8;4;10;5;2;6;1;11;3;72;;0
50911295;Бесплатные шрифты;f;99;;8;3;3;4;2;18;9;3;4;7;9;5;11;5;3;5;99;;0
73581821;мистика низкого сорта;f;95;;13;2;2;6;6;19;4;3;2;3;5;6;5;4;11;4;95;;0
88350989;женские форумы;f;35;;13;0;2;1;2;3;0;1;0;4;1;0;0;0;6;2;35;;0
40316705;Новости RT на русском;f;149;;20;9;2;6;21;9;13;2;2;4;11;16;5;7;15;7;149;;0
51258417;IS | Международные исследования;f;92;;25;2;1;0;35;8;0;0;1;3;4;8;0;1;3;1;92;;0
86776361;Юридический факультет МГУ имени М.В. Ломоносова;f;20;2;19;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;20;МГУ;0
35089431;Lazuranna: сумки и обувь ручной работы;f;89;;7;6;1;4;3;6;12;0;2;4;21;11;4;1;5;2;89;;0
30268768;Чайная ложка живописи;f;46;;9;1;1;1;3;14;1;0;0;2;4;4;1;2;1;2;46;;0
35143550;Всегда говори Да | Мотивация и вдохновение;f;96;;4;1;1;1;5;9;15;3;6;6;12;14;7;8;3;1;96;;0
46560358;Российский совет по международным делам (РСМД);f;54;;10;2;0;0;28;4;1;0;0;0;0;8;0;0;1;0;54;;0
47472023;Кулинарные Рецепты;f;47;;3;0;2;1;3;3;10;2;2;0;5;6;2;8;0;0;47;;0
59877134;Библиотека иностранной литературы;f;45;;21;1;1;2;1;5;1;1;0;1;3;2;1;2;1;2;45;;0
4829;Правила жизни;f;157;;16;1;4;7;14;31;7;1;3;6;10;18;4;15;15;5;157;;0
1672730;Афиша;f;252;;39;6;4;6;31;62;8;5;6;7;13;19;6;19;13;8;252;;0
2672569;Литературоведение и теория литературы;f;34;;18;0;0;1;1;3;0;0;0;0;4;3;1;2;0;1;34;;0
6726778;Новая газета;f;46;;11;1;1;0;8;11;0;1;0;2;4;2;1;0;3;1;46;;0
148245515;Ищу модель Москва;f;51;;14;2;2;3;1;3;0;1;1;3;0;9;0;7;3;2;51;;0
28460520;Scandinavia Club: Всё о Скандинавии;f;65;;9;2;1;1;7;17;4;0;0;2;4;5;5;1;5;1;64;;0
34543413;Книга рекордов | Шок;f;86;;5;4;4;1;5;2;6;1;6;10;7;10;7;14;2;2;86;;0
16945011;Здоровое тело. Мы за здоровый образ жизни;f;103;;10;2;0;5;9;8;11;5;5;13;12;7;2;2;7;5;103;;0
5486;Студенческий союз МГУ имени М.В. Ломоносова;f;102;2;95;1;0;0;2;2;0;0;0;1;0;1;0;0;0;0;102;МГУ;0
203677279;Импроком;f;93;;14;3;4;6;6;10;5;1;3;1;8;9;5;7;8;3;93;;0
157138145;Практика;f;23;;12;1;2;0;0;2;0;0;0;3;0;2;1;0;0;0;23;;0
40020304;Думай и Богатей;f;87;;2;3;1;1;6;5;10;6;4;2;9;15;8;10;3;2;87;;0
41807730;ОСТРОУМНЫЕ;f;85;;3;1;3;4;3;3;9;8;4;9;4;12;2;12;6;2;85;;0
43879004;Шедевры кулинарии| Вкусные рецепты;f;155;;14;2;7;5;5;8;21;3;9;6;26;17;6;17;7;2;155;;0
218471652;Площадка+;f;33;-1;6;2;1;2;3;2;0;1;2;1;3;1;1;3;2;3;33;Не связана;0
213802301;ШАСТУН;f;53;-1;7;2;2;3;4;4;4;0;2;1;6;6;2;5;3;2;53;Не связана;0
81286083;Научка;f;27;-1;9;0;2;0;1;3;0;0;0;4;0;3;0;1;1;3;27;Не связана;0
75338985;Я фотошоплю как бог;f;41;-1;4;3;2;3;3;1;3;3;3;6;0;3;4;0;3;0;41;Не связана;0
111086033;МЕЖДУНАРОДНЫЙ ОТДЕЛ Сеченовского Университета;f;38;215;0;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;38;Первый МГМУ им. И. М. Сеченова (Сеченовский Университет);0
186886930;Labrats;f;24;;16;2;1;0;0;0;0;0;0;0;2;1;0;0;1;1;24;;0
37633522;Экономика РФ;f;83;;22;4;1;0;17;12;1;2;1;3;2;2;1;3;7;5;83;;0
4100014;Новые Альбомы;f;175;;20;2;4;2;16;35;12;2;3;8;16;17;8;9;12;9;175;;0
143120001;какие-то биохимические мемы;f;45;;20;1;14;1;0;1;0;0;0;1;1;2;0;0;2;2;45;;0
114081286;ВФМ-2024 / WYF 2024;f;64;;16;3;2;1;3;3;5;1;1;7;8;5;3;1;5;0;64;;0
41152133;SpaceX;f;64;;4;4;1;4;2;5;2;5;0;18;2;1;2;0;12;2;64;;0
131489096;Memes on Machine Learning for Young Ladies;f;50;;5;0;0;0;0;21;0;2;0;3;0;0;6;0;3;10;50;;0
22781583;DTF;f;101;;8;8;1;7;4;10;2;13;4;12;3;4;7;1;16;1;101;;0
35059398;Дизайн декор и интерьер;f;87;;4;2;3;4;2;1;20;1;4;6;19;7;5;6;3;0;87;;0
47131705;Шедевры Кино | Лучшие фильмы 2023;f;98;;6;4;4;3;9;12;3;1;3;8;6;17;7;10;4;1;98;;0
66894905;Вкратце | Питер!;f;55;;1;0;0;2;2;2;3;0;0;1;7;6;27;2;2;0;55;;0
98006063;Kaspersky Team;f;45;;6;6;0;2;0;10;1;3;1;1;0;1;2;1;6;5;45;;0
109076216;Fless | Онлайн-школа управленческого консалтинга;f;47;;5;1;0;0;9;21;0;0;0;0;0;1;0;2;7;1;47;;0
64964821;Я студент-медик;f;34;;0;1;26;1;0;0;0;0;0;0;0;5;0;1;0;0;34;;0
80799820;Цитатник МГМУ;f;40;;0;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;40;;0
95985023;Барахолка МГМУ;f;31;;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;31;;0
50776724;Пермь Онлайн;f;106;;0;0;0;0;0;0;44;0;0;0;62;0;0;0;0;0;106;;0
54898645;Клуб «ЖИТЬ В КАЙФ» | проект «УСПЕХ ВО ВСЕМ»;f;41;;0;0;0;0;0;0;20;0;0;0;21;0;0;0;0;0;41;;0
43901086;Р А С Е Я Н С Т В О;f;53;-1;8;1;2;3;3;4;3;1;3;4;3;4;4;5;5;0;53;Не связана;0
53921002;AMEDIATEKA;f;45;-1;6;1;0;2;0;8;0;1;1;5;5;2;3;4;6;1;45;Не связана;0
101436686;Зацени, что я нашел!;f;75;-1;7;0;1;5;2;5;4;6;6;8;3;9;6;3;9;1;75;Не связана;0
36516005;Синема Парк & Формула Кино;f;91;;6;1;0;2;1;6;17;1;3;7;28;4;4;5;6;0;91;;0
97665403;коты в необычных местах;f;67;;16;4;1;1;3;8;1;2;0;4;5;2;3;2;10;5;67;;0
13128028;Бассейн БМ (г.Пермь);f;59;;0;0;0;0;0;0;25;0;0;0;34;0;0;0;0;0;59;;0
124692500;Как живёт Москва;f;56;;10;1;3;2;3;6;1;3;1;7;1;2;0;2;13;1;56;;0
33592301;Даниил Хармс;f;76;;14;2;4;3;5;11;3;1;2;0;10;3;2;6;6;4;76;;0
23164653;Вокруг света;f;87;;3;0;5;3;6;5;11;3;2;5;11;16;3;11;1;2;87;;0
28854940;Филологическая Дева;f;103;;20;2;0;4;8;17;3;2;0;3;21;10;2;4;1;6;103;;0
29793598;Библиотека им. Н. А. Некрасова;f;41;;11;1;0;1;0;10;0;1;0;2;1;2;1;4;4;3;41;;0
33118494;Fitness Life;f;90;;5;0;3;0;5;6;15;2;3;3;12;14;1;15;5;1;90;;0
35486596;Современное искусство;f;125;;13;1;1;10;4;14;13;1;3;6;15;4;4;15;17;4;125;;0
35850939;Сарказм;f;87;;4;2;3;4;3;9;10;4;2;7;4;15;2;9;7;2;87;;0
45064245;Школа красоты;f;93;;5;4;6;3;3;6;15;2;1;3;8;16;2;18;1;0;93;;0
22741084;MirFactov - все самое интересное!;f;169;;6;4;7;9;9;13;9;6;8;15;11;17;8;22;17;8;169;;0
46598842;Культура.РФ;f;83;;22;1;2;3;6;3;3;2;2;2;21;7;2;0;6;1;83;;0
38156969;Beauty Club;f;38;-1;4;1;2;2;3;4;3;0;2;0;3;5;3;4;2;0;38;Не связана;0
30145618;Sweet Wedding | Сладкая Свадьба;f;74;;4;0;2;4;6;1;6;1;6;5;5;14;3;13;3;1;74;;0
34598021;Стартап. Начать с нуля и изменить мир!;f;103;;3;2;0;2;7;12;9;2;2;6;14;9;5;18;4;8;103;;0
60397113;ПОДСЛУШАНО ПЕРМЬ;f;240;;2;0;0;0;0;2;124;0;0;0;112;0;0;0;0;0;240;;0
1743189;Афиша Пермь. Куда сходить в Перми?;f;120;;1;0;0;0;0;0;47;0;0;0;72;0;0;0;0;0;120;;0
107497838;Леонардо Давинчик - Знакомства;f;120;;8;2;1;7;4;11;12;9;5;13;12;8;7;12;8;1;120;;0
3118237;Афиша Пермь. Куда сходить в Перми;f;105;;1;0;0;0;1;0;36;0;0;0;67;0;0;0;0;0;105;;0
11401286;Столица;f;58;;1;0;0;0;0;0;24;0;0;0;33;0;0;0;0;0;58;;0
12414096;Chocolate Box • Подарки и цветы из шоколада •;f;46;;1;0;0;0;0;0;14;0;0;0;31;0;0;0;0;0;46;;0
15365973;GeekBrains;f;107;;14;6;0;4;4;13;2;4;6;10;11;1;11;4;13;4;107;;0
27885374;Наше тело [Медицинское сообщество];f;85;;7;1;28;1;2;0;4;0;2;2;6;17;4;5;5;1;85;;0
30069880;КУЛЬТПОХОД АФИША Пермь;f;43;;1;0;0;0;0;0;15;0;0;0;27;0;0;0;0;0;43;;0
30447908;Территория новостей;f;97;;3;2;2;1;6;12;7;3;6;2;16;16;5;12;3;1;97;;0
37470251;ПЕРМЯКИ (Подслушано Пермь);f;107;;2;0;0;0;0;0;44;0;0;0;61;0;0;0;0;0;107;;0
40412593;"Горнолыжный комплекс ""Иван-Гора""";f;54;;1;0;0;0;0;2;26;0;0;0;25;0;0;0;0;0;54;;0
43322215;Куда сходить в Перми?;f;52;;1;0;0;0;0;1;19;0;0;0;31;0;0;0;0;0;52;;0
49093141;Пермь Заброшенная;f;34;;1;0;0;0;0;0;16;0;0;0;17;0;0;0;0;0;34;;0
49973007;Red Cup - твой кофе с собой;f;80;;3;0;0;0;0;1;33;0;0;0;43;0;0;0;0;0;80;;0
59218056;Подслушано ПГНИУ;f;90;730;2;0;0;0;1;0;5;0;0;0;82;0;0;0;0;0;90;ПГНИУ (ПГУ);0
54097808;Шкаф Пермь — одежда и аксессуары;f;27;;1;0;0;0;0;1;8;0;0;0;17;0;0;0;0;0;27;;0
56176916;Новинки кино;f;77;;7;2;4;6;3;3;10;3;5;2;6;8;5;7;5;1;77;;0
57199565;Monkey Grinder Пермь;f;25;;1;0;0;0;0;0;5;0;0;0;19;0;0;0;0;0;25;;0
62438886;Моя Москва;f;113;;7;3;4;4;9;9;7;6;4;10;2;14;4;13;10;7;113;;0
69577246;FREE Пермь;f;81;;1;0;0;0;0;0;47;0;0;0;33;0;0;0;0;0;81;;0
18901857;Фонтанка.ру;f;35;;2;0;0;1;2;1;1;0;0;2;0;0;25;0;1;0;35;;0
4537617;The Village Петербург;f;55;;3;1;0;0;4;7;2;1;0;1;3;2;27;2;0;2;55;;0
38379853;Школа ремонта;f;257;;7;8;3;6;6;9;40;16;12;27;39;26;13;25;13;7;257;;0
31805219;Идеи для творчества и подарков своими руками;f;143;;4;2;3;7;4;6;33;1;6;8;27;18;10;9;3;2;143;;0
37743822;Немецкий для лентяев;f;43;-1;8;4;1;0;4;8;3;0;0;2;4;2;0;1;2;4;43;Не связана;0
39450745;Клуб знатоков;f;57;-1;9;1;0;1;7;4;2;1;3;3;7;4;5;4;6;0;57;Не связана;0
25785311;Фонд Егора Гайдара;f;21;;4;0;0;0;2;10;0;0;0;0;1;2;0;0;0;2;21;;0
30698831;Наука и жизнь;f;102;;24;10;1;2;3;2;1;1;1;9;18;5;2;2;6;15;102;;0
38079632;Party Quant;f;43;;6;2;0;4;0;2;0;0;0;1;2;1;0;0;4;21;43;;0
40700944;Edutainme;f;47;;6;2;0;0;2;17;2;0;0;1;1;5;2;3;1;5;47;;0
43170816;InLiberty;f;28;;3;2;0;0;2;15;0;0;0;0;1;2;1;0;1;1;28;;0
56785962;Секрет Фирмы;f;41;;3;1;0;1;5;10;2;0;2;1;3;3;0;3;5;2;41;;0
41827660;Daily English: английский по фильмам;f;122;;20;2;11;2;11;18;2;2;1;6;13;9;4;9;7;5;122;;0
194944166;ND - Новости Дня;f;51;;11;2;2;2;1;3;2;1;0;9;2;4;1;1;10;0;51;;0
29716377;не СТУДЕНТ-МЕДИК [ОФИЦИАЛЬНАЯ СТРАНИЦА];f;89;;5;3;43;1;1;0;0;0;1;0;1;26;0;2;2;4;89;;0
46491880;Высокая Кухня;f;67;-1;7;4;0;3;2;7;7;0;4;2;8;4;3;7;6;3;67;Не связана;0
45251830;Анатомия человека;f;30;;6;0;19;1;0;0;0;0;0;0;0;4;0;0;0;0;30;;0
48652426;Первый медицинский;f;82;;4;2;57;0;0;0;2;0;1;0;1;9;1;1;1;3;82;;0
26587681;ПСИХОЛОГИЧЕСКИЙ ЖУРНАЛ;f;75;;17;1;4;1;3;3;5;4;2;2;17;6;1;4;3;2;75;;0
998490;Репортёр;f;101;;22;3;0;2;11;27;0;4;2;2;6;8;3;6;1;4;101;;0
35292550;Русская живопись;f;60;;15;2;2;0;8;9;1;0;0;2;5;2;1;4;5;4;60;;0
48247547;Совмод;f;49;;8;1;0;1;7;11;1;1;0;1;4;3;2;2;3;4;49;;0
197461611;Национальные проекты России;f;63;;12;2;0;4;1;3;9;1;2;2;15;4;3;3;1;1;63;;0
23316757;2b.mgimo-style;f;48;;1;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;48;;0
33119141;Роскосмос Медиа;f;35;;7;0;1;0;0;1;0;0;1;11;2;0;2;0;8;2;35;;0
68365367;Музей космонавтики;f;56;;8;3;1;1;1;2;0;0;0;19;2;1;3;2;9;4;56;;0
135209264;Бот Максим;f;107;;9;3;7;11;4;6;6;3;5;11;11;7;2;4;17;1;107;;0
40020627;Готовим дома: вкусно и просто;f;90;;3;1;5;2;6;6;14;4;4;6;12;10;4;11;1;1;90;;0
33134232;The Nerd;f;106;;6;4;7;4;5;11;9;3;5;6;9;14;6;6;7;4;106;;0
23141780;Пушкинский музей;f;30;-1;9;1;0;2;1;1;1;0;1;1;4;1;1;3;1;3;30;Не связана;0
96783705;Олимпиадные школы МФТИ;f;20;297;3;2;0;0;0;1;0;0;1;0;1;1;1;1;0;9;20;МФТИ (Физтех);0
45909075;Российский квантовый центр | RQC;f;24;;4;4;0;1;0;0;0;0;0;0;0;0;0;0;2;13;24;;0
40427933;МГТУ им. Н.Э. Баумана;t;6454;250;14;13;0;10;3;2;1;9;2;18;6;6;3;3;594;4;688;МГТУ им. Н. Э. Баумана (бывш. МВТУ);1
932;МФТИ — Физтех;t;6019;297;18;30;0;10;5;15;4;6;3;21;9;7;11;4;16;971;1130;МФТИ (Физтех);1
37049726;FDM Music;f;37;;4;1;0;2;0;12;0;2;2;4;1;1;1;1;3;3;37;;0
45491419;Анекдоты категории Б;f;63;;5;0;1;8;9;12;0;0;2;4;4;1;1;0;11;5;63;;0
186112991;VK Чекбэк;f;85;;8;1;3;3;1;2;12;4;2;10;9;10;5;4;10;1;85;;0
68033975;Surgery Club #Эскулап#;f;36;;3;0;31;0;0;0;0;0;0;0;0;1;0;0;1;0;36;;0
94208167;Data Mining | Анализ Данных;f;41;;7;1;0;0;1;17;0;0;0;2;0;0;2;3;3;5;41;;0
37752959;Французский для лентяев;f;89;;18;5;2;1;10;19;4;0;0;0;5;8;0;8;3;6;89;;0
41538339;Практическая психология;f;227;;16;7;11;5;14;18;24;10;5;13;33;21;9;26;11;4;227;;0
78920715;МЫИDЕМ;f;45;;11;0;2;3;3;13;0;0;1;0;0;3;0;2;6;1;45;;0
33351123;Конференция «Менеджмент Будущего»;f;31;-1;8;1;0;0;3;9;0;0;0;0;1;0;0;4;3;2;31;Не связана;0
26179488;Игорь Губерман;f;96;;12;5;4;3;9;15;2;0;1;6;14;5;4;2;8;6;96;;0
38228449;MAD;f;69;;3;2;2;7;1;8;4;6;3;9;2;7;3;1;10;1;69;;0
46725206;Академия кулинарии;f;67;;2;2;3;0;9;3;4;3;2;6;5;9;3;11;4;1;67;;0
73663447;Avant-garde archives;f;26;;4;1;0;0;3;13;0;0;0;0;1;2;0;1;0;1;26;;0
97919489;Сочная литература;f;21;-1;9;1;0;0;1;1;0;0;0;2;1;1;0;0;3;2;21;Не связана;0
30610911;Абитуриенты МФТИ;f;44;297;8;1;0;1;0;1;1;0;0;0;1;2;2;0;0;27;44;МФТИ (Физтех);0
26674344;Beat Film Festival;f;39;;9;0;0;3;1;11;0;2;0;1;2;1;0;4;4;1;39;;0
78767695;Слоновый прыгунчик;f;40;-1;8;2;4;1;1;1;1;0;1;2;4;3;1;1;7;3;40;Не связана;0
128033123;Чемпионат мира по пляжному футболу FIFA 2021;f;68;;11;3;2;1;1;8;5;2;2;4;7;7;4;4;6;1;68;;0
120879;Пикник «Афиши»;f;67;;3;1;1;0;3;19;3;2;1;2;4;6;4;8;5;5;67;;0
33780182;æsthetics;f;37;;7;0;3;0;6;16;0;0;0;1;0;3;0;0;0;1;37;;0
45231426;Бизнес в стиле .RU;f;22;;2;0;0;0;0;16;0;0;0;0;0;0;0;1;2;1;22;;0
36209322;Оди. Журнал о дизайне;f;81;;7;2;1;2;1;16;3;3;2;5;6;4;8;10;7;4;81;;0
18464856;Лучшие рецепты Повара;f;100;;3;4;2;3;4;6;16;6;3;4;28;3;4;9;3;2;100;;0
34451036;Рецепты;f;94;;9;1;5;3;3;3;17;3;3;3;15;12;3;10;3;1;94;;0
42092461;Кулинария: вкусные рецепты 🍒;f;134;;5;7;2;3;6;9;14;5;8;4;18;17;11;16;7;2;134;;0
27121021;Лучшие мысли | Саморазвитие | Психология;f;160;;10;1;5;6;7;17;13;4;8;6;20;22;9;18;12;2;160;;0
28981879;Слова Великих людей;f;118;;5;2;6;4;7;4;14;3;4;7;15;12;5;21;8;1;118;;0
35114569;TON King;f;81;;4;1;2;3;6;4;6;3;5;7;9;11;3;7;5;5;81;;0
31963425;Ideas & Decor;f;211;;6;2;6;8;11;19;29;8;8;4;35;25;12;17;15;6;211;;0
28587219;Уютный декор для дома. Handmade и рукоделие;f;143;;1;1;3;3;3;4;31;4;9;7;35;13;13;10;2;4;143;;0
28673372;Дневник успеха;f;141;;3;4;6;5;8;14;13;5;6;12;17;21;7;10;6;4;141;;0
30953300;Хитрости жизни;f;62;;3;0;1;2;2;4;10;5;6;5;2;7;6;9;0;0;62;;0
42763042;Вокруг света;f;148;;10;1;2;7;6;9;8;6;5;8;23;22;5;20;10;6;148;;0
29773986;Уютный уголок;f;66;;2;2;0;2;2;2;11;3;1;7;13;9;4;5;3;0;66;;0
47610600;СПОРТ;f;55;;5;2;1;0;5;1;8;0;3;1;4;9;3;11;0;2;55;;0
33383239;Transformator travel;f;59;-1;4;1;2;3;7;5;4;2;0;1;6;8;2;7;6;1;59;Не связана;0
32376169;УМНАЯ ЗАГРАНИЦА: проектирование карьеры;f;125;;13;1;2;2;22;34;7;1;0;2;7;7;3;10;8;6;125;;0
94385733;Авиасалон МАКС;f;31;;1;1;1;3;1;1;1;2;1;13;0;0;0;1;4;1;31;;0
